textID,text,selected_text,sentiment,start_idx,end_idx,start_pred,end_pred,predictions,jcd_scr,res
25d0ae4faf,The case for my iPod Touch is literally falling apart.  So junk,The case for my iPod Touch is literally falling apart.  So junk,negative,4,17,13,17, falling apart. so junk,0.3333333333333333,0
3b84c35810," yess, they came to amsterdam on the 18th of april  best night everr! have you?",best night everr!,positive,19,23,19,19, best,0.3333333333333333,0
b65c7688ce,thursday night was amazing taylor swift gave me one of her braclets,thursday night was amazing ta,positive,4,10,8,8, amazing,0.2,0
aa20ff7392," I wasn`t given an exact date, but it shouldn`t be much longer. Please accept our apologies for the inconvenience!",Please accept our apologies for the inconvenience!,negative,22,29,25,29, apologies for the inconvenience!,0.5714285714285714,0
43720cae34, physics  the most boring class ever!,t boring,negative,6,7,7,7, boring,0.5,0
7a6c1bcb7d,i`m a little sad that school ended today i`m moving so i`m going to miss all my new friends from this year.    just got a hair cut,little sad th,negative,8,10,4,9, i`m a little sad,0.4,0
c3b00da593,"oops just unfollowed everyone!  anywayz, will build my Twitter Empire.... again....","oops just unfollowed everyone!  anywayz, will build my Twitter Empire.... again....",negative,4,22,4,5, oops,0.09090909090909091,0
e1fd4cf2a7, Oh I see who u mean now-tht heltershelter person lol. yer looks scary,scary,negative,24,24,21,24, yer looks scary,0.3333333333333333,0
2d4944b8ef,I knew I should`ve worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat,feeling the beginnings of a sore throat,negative,22,28,27,28, sore throat,0.2857142857142857,0
dbe49e110b," yep, so I **** it.",I **** it.,negative,8,11,9,11, **** it.,0.6666666666666666,0
ed1d6d2bdb,hollie steel on bgt was absolutely excruciating to watch...poor girl.,bgt was absolutely excruciating to watch...poor girl.,negative,9,19,13,13, excruciating,0.14285714285714285,0
7e9b461caa," oops, me and my drunken stupor lol. Ima check it out","oops,",negative,4,6,4,13," oops, me and my drunken stupor",0.16666666666666666,0
8b25e05dff,I hate waiting in lines,I hate wa,negative,4,6,4,5, i hate,0.6666666666666666,0
4ed5a11b8e, Cheers!  I`d like to thank zBrush for making it all possible,o thank,positive,10,11,4,5, cheers!,0.0,0
40d8340387," I gotta say, I feel bad for everyone in NKorea.  They`re starving, and they have a crazy in charge who endangers them daily.",", I feel bad for everyone in NKorea.",negative,7,17,8,10, i feel bad,0.375,0
4bb480b74c,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,proud,positive,21,21,18,21, im so so proud,0.3333333333333333,0
194b2f6684, Okay will work on that too but please remind me again,will work on that too,positive,5,9,4,14, okay will work on that too but please remind me again,0.45454545454545453,0
f6e1c13d98,"Feeling so rough today, just want a cuddle and some sleep","Feeling so rough today,",negative,4,8,4,6, feeling so rough,0.75,0
880efa1bec, I listen it right now - so much fun!!!  No I just have to get it somehow,so much fun!!,positive,10,13,10,13, so much fun!!!,0.5,0
6df481c7d8," awww, a very happy birthday to him",happy birthday,positive,9,10,9,9, happy,0.5,0
ec4f3966fd," you work really hard so, sometimes you need a break, haha.  so, yeah...just let me know if you need help in anythin`.",work really hard,positive,5,7,4,7, you work really hard,0.75,0
a52d9c7dec,"Oh great, Radio Disney doesn`t crash with the latest webkit, so my kid can run it again. HEY WAIT.","Oh great, Radio Disney doesn`t crash with the latest webkit, so my kid can run it again. HEY WAIT.",positive,4,30,4,6," oh great,",0.10526315789473684,0
36c47981f9, would that just eat away at your masculinity? What masculinity did you have? :p haha u`d probs beat me tho  haha xo,haha,positive,21,21,21,32, haha u`d probs beat me tho haha xo,0.14285714285714285,0
8469bc26d8,"Yogurting. Home from lady Mona`s, on the fone w no song from Yoplait. Lookin forward to hrs w  tmorrow & rehearsals  Gnight all!",Lookin forward to,positive,28,31,28,30, lookin forward,0.6666666666666666,0
300997aaeb,Still soo tired..not ready to get up for the day...work again,Still soo tired..,negative,4,8,7,8, tired..,0.3333333333333333,0
52cb8d59af,"Going out to Miranda shopping centre to spend time with the family, before going away for 2 weeks to Malaysia. Gonna miss them!",miss,negative,30,30,29,30, gonna miss,0.5,0
1a3ea78c2b, I love Broughty Ferry,love,positive,5,5,4,5, i love,0.5,0
c23f633fea,The seat was a nice place to go,nice place to,positive,8,10,8,8, nice,0.3333333333333333,0
5d0aff483b, @_Mintyfresh Thanks very much!!,Thanks very much!,positive,9,12,9,12, thanks very much!!,0.5,0
5fb49dac18,My mother is taking Gambit to the vet today. I hope it`s nothing too serious.,I hope it`s nothing too serious.,positive,15,23,15,16, i hope,0.3333333333333333,0
01297393b5, oh gaha no of course i wasn`t offended why would i be?  i`d love to play for you some day,d love,positive,22,23,20,23, i`d love,0.3333333333333333,0
824186c80e,Fighting a migraine   Medication is almost working.,s almost working.,positive,8,11,10,11, working.,0.3333333333333333,0
b0197ac371,Picture Day for 3 YO preschooler. Light blue striped utton down and kahkis.  Wonder what color they will be when I pick him up in 3 hours,Wonder what color they will be when I pick him up in 3 hours,neutral,24,37,4,37, picture day for 3 yo preschooler. light blue striped utton down and kahkis. wonder what color they will be when i pick him up in 3 hours,0.5384615384615384,0
cebf72f0dc,"Swords make everyone sexy.  Oh, Harold.",Swords make everyone sexy.,positive,4,8,7,8, sexy.,0.25,0
630538c0fe, I def will. If anyone leaves the room for a second he has to follow. He`s a really great dog otherwise so far.,great,positive,26,26,21,26, he`s a really great,0.25,0
87580d31b9,is getting her hair did shortly! and hoping everything is going well for her friend currently getting surgery!,hoping everything is going well,positive,12,16,12,12, hoping,0.2,0
a7966b1708,Working technology! I love you WAZ!,I love you WAZ!,positive,7,12,7,8, i love,0.5,0
b0240761ea,likes patricia`s dress,likes patricia`s dress,positive,4,9,4,4, likes,0.3333333333333333,0
c251de9d23,urban think fail. chai latte is not good there,chai latte is not good,negative,8,14,6,15, fail. chai latte is not good there,0.7142857142857143,0
e616952a65,"Tweet **** ? I am up to 10,000 tweets","I am up to 10,000 tweets",positive,7,14,4,14," tweet **** ? i am up to 10,000 tweets",0.6666666666666666,0
28252c784d, Your window ledge is decorated quite appropriately. I love it,decorated quite appropriately. I love it,positive,8,14,12,14, i love it,0.5,0
b37664cb2a,goodnight everyone.,goodnight everyone.,positive,4,7,4,5, goodnight,0.5,0
4246aba5de,morrrning. time for school. (: time to learn!,morrrning. time for school. (: ti,positive,4,14,14,17, time to learn!,0.125,0
c3592fbe9d,Partied long and hard...goodnight Twitter see ya in the mornin,Partied long and hard...goodnight Twitter see ya in the mornin,positive,4,19,4,11, partied long and hard...goodnight,0.4,0
3a8a7232eb,bed. with stomach ache,bed. with stomach ache,negative,4,9,7,9, stomach ache,0.5,0
3aa1123af3, my computer is being stupid and wont let me vote  . if i could i would vote for u.,my computer is being stupid and wont let me vote  . if i could i would vote for u.,negative,4,23,8,8, stupid,0.058823529411764705,0
471cc33194, i miss you!!  stupid work!,miss,negative,5,5,4,10, i miss you!! stupid work!,0.2,0
22eef0949d,"Gettin some fuel, too bad no one is reading this!",too bad no,negative,9,11,9,10, too bad,0.6666666666666666,0
fb06c8e8ef," KH is the only thing I`ll be a weeaboo about.  I still prefer it in English but I`m impatient, haha",m impatient,negative,28,29,29,30," impatient,",0.0,0
bf445ae759, that sounds awesome..,awesome.,positive,6,7,6,7, awesome..,0.0,0
b31486f8c0,How did Day 26 go from a good budget video (imma put it on her) to such a low budget video (Stadium Music) The end may be near for them,such a low budget video,negative,23,27,33,39, the end may be near for them,0.0,0
ff85b0b80a, I think you and Tamera should have your own show anyway...the CW or ABC fam is not appreciating you like they should.,fam is not appreciating you like they should.,negative,23,32,25,32, not appreciating you like they should.,0.75,0
5db2195e56,is still sick  sigh,is still sick,negative,4,6,6,6, sick,0.3333333333333333,0
b1626e8f40," wooo what a fight !!! goooo Vicky , i am with you",i am with you,positive,16,19,4,19," wooo what a fight !!! goooo vicky , i am with you",0.3333333333333333,0
1381ed35a5,"  you two are hilaaaaarious, I love it. Vernae where have you been  ?","you two are hilaaaaarious, I love it.",positive,4,15,12,15, i love it.,0.42857142857142855,0
85178f7eb6,**** my life.,****,negative,4,4,4,7, **** my life.,0.3333333333333333,0
ad6ce6645a,feels accomplished!!!  She got a lot done today! http://plurk.com/p/stns9,feels accomplished!!!  She got a lot done today!,positive,4,13,4,6, feels accomplished!!!,0.25,0
9f61b74d16,Something strange in the air lately. Been setting everyone on edge. Going to do a good smudging of the house. Good to do those anyway,good sm,positive,21,22,21,32, good smudging of the house. good to do those anyway,0.1,0
f9d6dabab7, omgggg!! Hawaii!! That`s amazing!! I wanna live there,omgggg!! Hawaii!! That`s amazing!! I wanna live there,positive,4,19,14,15, amazing!!,0.125,0
f2c9e0392f,"alkaline trio was sweet, saves the day sucked.  but i had a great time anyways.  it was awesome seeing everybody and hangin out",great time anyways.,positive,19,22,4,31," alkaline trio was sweet, saves the day sucked. but i had a great time anyways. it was awesome seeing everybody and hangin out",0.13636363636363635,0
15eb9cb435,i absolutly love kill bill vol. 1!!! I think lucy liu is sooo gorgeous!!!!,love,positive,9,9,4,27, i absolutly love kill bill vol. 1!!! i think lucy liu is sooo gorgeous!!!!,0.07692307692307693,0
7a026e3da2,"_by_spork haha I like it anyway, although i miss the spork in the pic... where did it go?","like it anyway,",positive,11,14,11,11, like,0.3333333333333333,0
127ac4d1d2,ohay clean teeth,clean,positive,6,6,6,7, clean teeth,0.5,0
e0e5033f99," Also, HAPPY STAR WARS DAY!!!",HAPPY STAR WARS DAY!!!,positive,6,10,6,6, happy,0.25,0
4956387b43,Good morning in Twitterville. Off to work I go...Chat @ all of u later,Good morning,positive,4,5,4,4, good,0.5,0
dcdd163fa1,Well... I hate to leave.... but I must sleep! G`night y`all and hope to chat later!  Enjoy my li`l night owls!,Enjoy my li`l night owls!,positive,28,36,28,28, enjoy,0.2,0
c3af043193,Morning all. I appear to have a bit of a sore head. Perhaps the bag of pork scratchings for dinner wasn`t such a good idea,sore,negative,15,15,15,33, sore head. perhaps the bag of pork scratchings for dinner wasn`t such a good idea,0.06666666666666667,0
8a64fe85c7,_2008 don`t be sorry  you can race for charity or just for fun. I do this one for fun.,I do this one for fun.,positive,21,27,6,27, don`t be sorry you can race for charity or just for fun. i do this one for fun.,0.4,0
09c18060c4," can`t wait for it. i love your scripts. honestly, you should have a future career as a script writer  - Stock Twits",love,positive,12,12,11,12, i love,0.5,0
4bf8205ece, hey!  sorry for the late reply.but i do plan on posting on both facebook and twitpic.,sorry for the late reply,negative,6,10,6,6, sorry,0.2,0
4d9e3851b0,  #followfriday thank you!  I`m still not even close to what I had as ,y thank you!,positive,7,10,8,10, thank you!,0.6666666666666666,0
e69a4d2ab6,work was splendid,work was splendid,positive,4,6,6,6, splendid,0.3333333333333333,0
6584036615,Why are the sinks in hospital toilets so low? Now the **** of my grey suit is spattered with water! Just in time for Physio,so low? No,negative,11,14,4,26, why are the sinks in hospital toilets so low? now the **** of my grey suit is spattered with water!,0.1,0
4027f12112,: I like your crazy and witty humor!,like,positive,6,6,5,6, i like,0.5,0
8ffe59dc4e, Well best of luck,Well best of luck,positive,4,7,5,7, best of luck,0.75,0
2d27d6cb0e, yeah it does...i had fun today...i regret not taking that cup now...it was awesome...i must find one just like it now,yeah it does...i had fun today...i regret not taking that cup now...it was awesome...i must find one just like it now,positive,4,32,10,24, fun today...i regret not taking that cup now...it was awesome...,0.42857142857142855,0
85bd4a3db0," i dont even have a WII! b likes xbox, so that`s what we have  do you use it?","b likes xbox,",positive,12,16,13,13, likes,0.3333333333333333,0
f0bb64692f,"Wishing it was a sunny day, then I might just be bothered to get outta bed! ..up the blues",up the blues,negative,24,26,16,26, bothered to get outta bed! ..up the blues,0.2222222222222222,0
31098bb260,wishes he had realized his wife hadn`t held onto the debit card before he took a long walk to get lunch and not after.  GRRR!,his wife hadn`t held onto the debit card be,negative,8,18,31,33, grrr!,0.0,0
5942352255, How is she spoilt? She`s like 10? 11? That was hard for her to be put up in front of 14m people.  She`s really young.,How is she spoilt? She`s like 10? 11? That was hard for her to be put up in front of 14m people.,negative,4,33,20,20, hard,0.045454545454545456,0
01942ec563,"_Ada_Franco I am working again!  Woo hoo!  Alas, I was unable to obtain an Elita-1 for your daughter.  It`s $80!","Woo hoo!  Alas,",neutral,15,20,4,40," _ada_franco i am working again! woo hoo! alas, i was unable to obtain an elita-1 for your daughter. it`s $80!",0.15789473684210525,0
f6f9eba223, That`s great news,That`s great news,positive,4,8,7,8, great news,0.6666666666666666,0
35a2e01940,school and the guy i like was talking to the girl i cant stand at all!!  ppl are just sooo...ughhhh!!,.ughhhh!,negative,27,30,21,30, ppl are just sooo...ughhhh!!,0.0,0
a194ecc368,I alreay feel the hang over. Soooo worth it,worth,positive,15,15,13,16, soooo worth it,0.3333333333333333,0
67b3d27ebf, he`ll be 3 in july! I`m just soo stoked!!!!  Especially since he sleeps with us LOL  He refuses to wear diapers anymore,o stoked!,positive,18,20,13,20, i`m just soo stoked!!!!,0.0,0
b0fc59f0dd,Have $#@&!!! Malware on my work PC!  I miss having an IT dept,I miss having an IT dept,negative,16,22,17,17, miss,0.16666666666666666,0
9f56c796d9," ah its getting there  still a fair bit to go, but it`s coming together fairly well! aw  where are you from?",er fairly well!,positive,20,23,21,23, fairly well!,0.6666666666666666,0
3675ceeedd,Did you know call of duty has a scenario game called 'Nazi zombies?' it`s awesome and scary at the same time,it`s awesome and scary at the same time,neutral,20,29,4,29, did you know call of duty has a scenario game called 'nazi zombies?' it`s awesome and scary at the same time,0.38095238095238093,0
